Time,AreaNormed,Counts Bmal1,Counts Cry1
21,1.4083377873659244,43,3
21,0.7775921828875006,16,5
21,1.1542678128555266,36,8
21,0.7518918425398178,19,5
21,1.0363468872398098,10,10
21,0.5354602426782981,14,9
21,1.0408564869941732,13,20
21,1.3492313828184426,59,7
21,0.6627360338038756,37,5
21,0.6780453222903714,34,22
21,0.7425661653778818,15,10
21,1.1968682066516005,34,12
21,0.8835458858540977,14,7
21,1.0423304985643698,20,13
21,1.4159267578263417,48,21
21,0.426894182572442,48,8
21,1.1981816823082112,20,9
21,0.27772713050335274,3,2
25,0.6545487022110021,24,7
25,0.7953824809475946,19,7
25,0.8612022055177533,18,12
25,0.9165287190089887,28,7
25,0.6932232632112063,30,10
25,1.5026307453366108,17,13
25,0.9417620457898767,11,6
25,0.5682971340935657,21,17
25,1.5249598314989927,55,9
25,1.5703477125218739,58,4
25,1.1748310039684653,45,9
25,1.7247540730434436,32,10
25,1.5920784375517998,30,10
25,0.9135952900425581,17,11
25,1.029764914782794,33,7
25,1.014878857341206,27,7
25,1.1713429963914659,27,18
25,1.3930284988794284,13,13
25,0.9400253390883581,26,1
25,1.2942259411543786,28,10
25,1.4312652346607624,23,21
25,1.2359951870446373,25,7
25,1.262250106002889,15,9
25,1.0302173341756267,25,7
25,1.2209485936894635,54,4
25,1.2254873817917515,27,2
25,0.9427836379672405,18,8
25,0.8917040290990463,8,8
25,1.3991434577696493,18,11
25,1.4807248902191366,37,5
25,1.8184340757077115,23,6
25,0.7107362719660156,16,7
25,1.1939493718591323,32,13
25,1.2390453694027665,25,10
25,0.729270872898189,26,4
25,1.069752951439609,33,8
25,0.9583994041069456,16,12
25,0.9713882189334292,40,4
25,1.3998877606417288,51,9
25,0.842244373540672,12,17
25,1.865587851780036,37,21
25,1.151932745021552,4,13
25,0.8295474421934352,51,4
25,1.621558668955729,42,44
25,0.5634810566859931,20,4
25,1.3712685855015776,36,12
25,1.0183814590921678,23,13
25,0.6266738299429304,5,13
25,0.8911202621405527,10,4
25,0.8203531125971604,11,14
25,1.1355726760097675,27,6
25,1.4947352972229841,58,23
25,0.888055485608461,30,13
25,0.5005801669083026,17,3
25,1.8931708405688608,27,2
25,0.7656249602383809,9,6
25,0.8476442179067384,19,9
25,1.4595779321477043,44,35
25,0.8817799908046544,12,7
25,1.0693151262207385,15,25
25,1.1922126651576137,30,20
25,0.9087792126349855,76,2
25,0.7189090093849267,13,9
25,0.9239571535558204,9,8
25,0.9160908937901185,27,4
25,1.540283714159451,31,6
25,0.806182169679727,16,6
25,1.4138981676455764,7,8
25,1.0628936896773085,32,12
25,0.9042550187066598,20,16
25,0.9319839492351081,31,18
25,1.4271642717773445,24,29
25,0.9872958685523812,26,10
25,0.7454704059963877,18,3
25,1.1662350355046465,29,1
25,0.8019498592306481,16,3
25,0.9890471694278621,15,3
25,0.45139780065521284,4,2
25,1.2294132145876213,22,23
25,1.2691093677651895,42,4
25,0.6866704791021151,13,23
25,1.1087193959190598,12,5
25,0.9346109005483294,26,9
25,0.5750104541162426,6,1
25,1.4150511073886012,15,2
25,1.6418591649373455,26,6
25,0.751599959060571,18,12
25,0.936945968382304,11,2
25,1.2301429232857384,17,13
25,1.0665422331678938,16,6
25,1.1869441683572086,22,11
25,1.2704374375957626,19,9
25,0.908925154374609,9,6
25,0.529768514832985,7,3
25,1.0255471985076774,5,7
25,1.5694720620841334,15,3
25,1.6821244908994448,17,5
25,0.8274896636647452,7,3
25,1.1333835499154163,10,11
25,1.2783036973614643,7,1
25,1.0614342722810743,20,12
25,0.7521837260190647,20,1
25,1.1018601341567595,23,8
25,0.9499347832087877,15,11
25,1.1263783464134927,16,7
25,1.508891645966455,26,4
25,0.788085393966424,8,1
25,1.270714726901047,43,15
25,1.171474343957127,15,3
25,2.6039071125348765,61,12
25,0.7663400747625356,9,6
25,1.2396291363612602,25,5
25,1.0261163712922088,15,5
25,1.0440817994398506,24,6
25,0.8987238267749325,8,7
25,1.1981816823082112,19,16
25,0.6564459448261065,11,5
25,1.4505149501170904,33,14
25,1.038959244379069,4,3
25,1.0844930671415733,21,14
25,0.5659620662595911,12,2
25,0.7616699390945865,12,3
25,0.6392248195505439,4,4
25,0.9405945118728893,13,7
25,0.5284550391763743,10,2
25,1.3867384099016593,36,16
25,0.9835159774961347,15,10
25,0.973431403288157,25,6
25,1.2377318937461559,18,4
25,0.7476595320907389,11,7
25,1.412307402683681,18,11
25,0.6644727405053942,8,2
25,1.498106551408285,17,10
25,0.6419977126033887,11,6
25,0.7542415045477547,17,6
25,0.3647084073189062,6,1
25,1.1396590447192232,25,12
25,0.6333871499656074,5,3
25,0.9992630912015009,13,4
25,0.6114958890220956,8,0
25,1.0385214191601988,5,15
25,1.0877037854132885,15,5
25,1.0318080991375218,21,2
25,0.9769340050391189,21,10
25,1.1599595407008396,23,5
25,1.435789428589088,62,0
25,1.3973921568941685,22,4
25,1.673951753480534,15,3
25,0.7761181713173042,25,19
25,0.6329493247467372,9,7
25,1.1265242881531161,16,8
25,1.2390453694027665,52,9
25,1.3492313828184426,23,18
25,1.7232946556472095,34,29
25,0.4579797731122287,53,8
25,1.0913669230778362,20,22
25,1.450967369509923,10,10
25,0.32107182717150606,43,8
25,0.499996399949809,17,3
25,1.1678258004665416,5,7
25,0.9881715189901216,25,17
25,1.5163492688612115,26,6
25,0.884713419771085,20,25
25,1.2891033860935968,37,12
25,2.064360501147123,46,28
25,1.7265053739189244,62,29
25,1.4464431755815972,29,10
25,0.86311404230682,16,3
25,1.8600420656743464,53,14
25,1.2078284312973189,12,9
25,1.1783336057194271,8,13
25,1.1179137255153346,36,18
25,1.0430602072624868,11,6
25,1.8047301463570733,19,21
25,1.1971600901308475,17,6
25,1.3368409291244148,34,12
25,1.221692896561543,14,20
25,1.1367548041007172,13,15
25,1.9452574474404565,22,15
25,1.0627623421116474,21,31
25,1.522916647144265,31,27
25,2.057647181124446,95,30
25,1.2359805928706749,30,10
25,1.6092995628273625,73,30
25,1.0011749279905675,12,22
25,1.8041463793985795,94,58
25,0.9211842605029755,4,17
25,1.1463723647419,28,25
25,1.528739722555239,35,18
25,1.1630243172329313,11,14
25,0.7959662479060882,5,9
25,1.6396700388429943,28,13
25,1.279909056497322,15,14
25,0.8842755945522147,12,9
25,1.3162631438375139,13,29
25,1.2232836615234381,29,4
25,1.2044717712859803,12,31
25,1.176144479625076,8,5
25,1.1215768631798824,18,20
25,1.0731096114509473,38,15
25,0.3385848359263155,31,15
25,0.31231532279410135,35,24
25,1.6167425915481564,38,3
25,1.3038435017955614,42,9
25,1.3126000061729661,27,20
25,1.2952329391577801,42,33
25,1.3701156457585528,11,12
25,1.4784044165591244,42,18
25,1.2340979444295328,13,7
25,1.4519889616872867,29,35
25,0.5020395843045368,25,9
25,1.1135354733266323,18,25
25,0.8187331592873405,9,5
25,0.9532914432201262,12,13
25,1.2874980269577394,20,10
25,0.7078174371735475,28,25
25,0.5887435718148057,7,3
25,1.3644093237392774,47,11
25,1.8543503378290334,60,15
25,1.4637956484228207,37,19
25,1.0779256888585198,12,30
25,1.0852227758396904,18,8
25,0.9477456571144365,14,10
25,0.5628972897274995,12,17
25,1.6730906972167556,4,15
25,1.6091682152617013,29,19
25,0.866747991623443,15,4
25,0.7858962678720728,6,23
25,0.8029860455819743,13,27
25,1.4518430199476633,18,7
25,0.8064740531589738,12,15
25,0.8527375846195954,15,19
25,1.187688471229288,34,11
25,1.4182618256603163,12,9
25,0.46628385809680084,51,10
25,0.7297086981170592,32,3
25,1.2549530190217184,30,13
25,1.0373538852432114,26,5
25,0.5789508810860748,30,8
25,0.5567823308372786,7,8
25,0.6368897517165693,25,11
25,1.6227262028727163,29,9
25,0.8615086831709625,29,11
25,1.2418182624556113,20,10
25,0.7316205349061259,12,8
25,1.4909554061667378,33,11
25,0.6052203942182889,21,21
25,1.291292512187948,31,11
25,1.0601207966244637,10,7
25,0.7171723026834081,18,2
25,1.2155633434973596,17,16
25,1.0226283637152092,34,7
25,0.8175656253703532,25,26
25,0.8158143244948722,18,10
25,0.8454404976384248,6,13
25,1.1228757446625308,13,14
25,1.1732402390065702,44,1
25,1.3521502176109108,28,12
25,0.9613182388994138,9,18
25,1.5735438366196266,30,19
25,1.075021448240014,22,33
25,1.0914982706434972,32,7
25,1.473296455672305,34,16
25,0.5239308452480486,35,4
25,1.2713130880335028,29,6
25,0.9063127972353499,25,18
25,0.8435432550233205,32,16
25,1.3598851298109516,19,9
25,1.1022979593756297,23,5
25,1.2113310330482807,18,11
25,0.9605885302012968,18,13
25,1.3013624922219633,42,12
25,0.8282193723628622,31,2
25,0.9332974248917187,28,8
25,1.1474085510932264,9,14
25,0.8593049629026489,25,16
25,0.6333871499656074,15,13
25,0.8845528838574992,52,8
25,0.285607984443017,0,0
25,1.5693115261705475,56,6
25,0.8572617785479212,35,9
25,0.7667778999814059,22,14
25,1.052094000945176,18,38
25,1.2263484380555298,9,7
25,0.6240468786297091,57,9
25,0.9500953191223734,30,9
25,0.6542714129057177,56,6
25,0.7867719183098133,7,13
25,0.6330952664863606,15,10
25,0.853190004012428,21,13
25,1.2612431079994875,34,17
25,1.0805526401717414,38,4
25,1.1193877370855312,46,14
25,0.8019644534046104,7,17
25,0.5001423416894324,11,8
25,1.0302027400016642,37,39
25,0.8199006932043278,22,3
25,1.506410636392857,13,20
25,0.9605885302012968,14,11
25,0.9265841048690419,7,19
25,0.9535979208733354,45,34
25,0.8623697394347406,8,13
25,0.8696814205898735,15,18
25,2.0774806635392675,5,11
25,0.5115257973800585,6,17
25,0.9057144361028939,26,12
25,1.1741158894443107,76,10
25,0.2602141217485433,17,6
25,1.1758671903197915,6,11
25,0.8222357610383023,10,18
25,0.6825695162186972,6,8
25,1.2910152228826635,43,11
25,1.6298773481142634,46,12
25,0.8863041847329801,16,7
25,0.8423757211063332,8,10
25,0.8991470578198404,7,16
25,0.49474249732336617,3,4
25,0.8582979648992474,14,17
25,0.674688662279033,21,7
25,0.8134938508348599,11,13
25,0.7758262878380574,5,1
25,1.020439237620858,19,17
25,1.2658986494934743,34,3
25,0.8854285342952397,38,15
25,1.7209595878132349,35,41
25,1.4101036824153677,29,17
25,1.2164243997611377,15,4
25,1.4043973603960922,43,10
25,1.2065003614667458,24,15
25,0.6472662094037939,6,19
25,0.6360141012788288,8,13
25,0.9718260441522995,8,22
25,0.7662087271968745,8,24
25,0.9217680274614692,31,0
25,0.8664561081441962,11,12
25,1.59457404129936,28,7
25,1.1698835789952318,24,16
25,1.0534074766017867,21,4
25,1.5675748194690289,42,38
25,0.8044308688042461,11,19
25,0.8563861281101807,18,5
25,1.0083114790581524,22,4
25,1.877992899648026,24,8
25,0.2749542374505079,0,1
25,1.159507121308007,23,6
25,1.2146730988856569,36,8
25,1.545975442004764,35,17
25,0.9017740091330618,13,2
25,1.7009655694848274,69,31
25,1.1441978328215112,27,14
25,1.2669348358448005,35,6
25,1.1806686735534018,17,7
25,0.36193551426606135,9,9
25,0.815376499276002,9,14
25,1.1500209082324853,36,9
25,0.9388432109974084,14,28
25,1.2742173286520089,35,7
25,1.3436855967127528,53,20
25,1.258309679033057,40,8
25,1.2686861367202815,18,29
25,1.2196351180328528,18,24
25,1.2947951139389098,31,17
25,0.8892376136994107,13,8
25,0.6652170433774736,10,10
25,1.183164277300962,7,6
25,1.143760007602641,21,23
25,0.7034391849848451,12,9
25,0.9007524169556979,19,9
25,0.754080968634169,34,8
25,0.9044009604462832,6,17
25,1.713224675613194,16,14
25,0.9083559815900777,0,14
25,1.0433374965677713,34,2
25,1.2472181068216777,27,13
25,2.004524387901524,22,29
25,2.373450511495547,68,11
25,1.1025898428548766,29,12
25,0.5220336026329442,11,3
25,1.3758073736038658,41,9
25,1.3480784430754176,25,16
25,1.2286835058895043,33,8
25,1.1904467701081705,5,10
25,1.129005297726714,34,13
25,1.3898177806077134,21,10
25,0.8934699241484897,7,3
25,1.2176065278520873,44,10
25,0.6943907971281935,37,10
25,1.2802009399765688,50,8
25,1.0405646035149265,8,9
25,1.901051694508525,27,12
25,1.3339075001579843,17,39
25,0.8593195570766113,23,10
25,0.6733751866224222,30,1
25,0.6376340545886487,3,12
25,1.1209930962213888,17,4
25,1.2718822608180342,16,11
25,0.9954686059712922,32,16
25,1.2119148000067743,26,7
25,0.30501823581293075,3,2
25,0.6202523933995003,23,6
25,1.2676499503689553,24,13
25,0.9093629795934792,11,36
25,1.0716501940547132,8,8
25,0.8295328480194729,8,13
25,1.5602777324878583,43,22
25,1.558088606393507,26,15
25,1.0121205584623234,27,9
25,0.9763502380806253,53,5
25,1.341511064792364,15,27
25,0.9509563753861516,22,4
25,0.7092768545697816,45,7
25,1.063477456635802,23,3
25,0.8254464793100174,48,7
25,1.1543991604211876,39,4
25,1.6942376552881881,6,19
25,1.026554196511079,52,10
25,1.0043710520883202,29,7
25,1.0299108565224173,8,10
25,1.73451757542425,43,18
25,1.8425144627455745,38,8
25,1.6217046106953523,98,55
25,1.9254093708516724,19,6
25,0.7507243086228306,12,10
25,1.770579779285195,75,25
25,0.7851665591739557,24,17
25,1.0509264670281886,32,21
25,0.8231114114760428,27,1
25,0.8177115671099766,7,9
25,1.708394004031659,35,13
25,1.3275006577885164,27,6
25,1.1649069656740734,23,11
25,1.0309324486997813,20,6
25,1.4264345630792274,38,36
25,0.7615385915289253,10,16
25,0.9242636312090295,13,3
25,1.7600719740323092,24,10
25,0.2510197921522684,1,1
25,1.1252108124965052,20,4
25,0.8860123012537333,9,2
25,1.4540321460420145,36,15
25,1.619676020514587,62,24
25,0.975912412861755,26,10
25,1.2097256739124231,32,4
25,0.3400442533225496,6,8
25,1.2048950023308882,18,5
25,0.8410622454497224,8,12
25,1.0732555531905708,30,7
25,1.1609665387042412,18,11
25,0.8593049629026489,13,24
25,1.4189915343584334,26,13
25,0.8943309804122678,33,2
25,1.045979042054955,24,5
25,0.812895489702404,22,6
25,0.835822936997242,3,4
25,2.0325306077352567,36,12
25,0.6713320022676945,6,5
25,0.6004043168107164,17,20
25,0.7794748313286427,17,3
25,0.7190549511245502,26,8
25,1.0147329156015825,49,9
25,0.8880700797824235,9,7
25,1.1738240059650638,28,13
25,0.44074405366270375,34,12
25,0.6812560405620864,13,16
25,0.803701160106129,21,5
25,0.39112386219074374,4,6
25,0.6313439656108797,3,13
25,0.5195525930593462,24,3
25,1.1290198919006764,12,17
25,1.1977584512633033,21,10
25,1.3142053653088237,28,1
25,0.7162820580717053,23,15
25,0.6687050509544731,25,2
25,1.1202487933493093,21,11
25,0.7983013157400628,11,16
25,1.95780843704807,15,3
25,0.7022716510678578,13,9
25,0.8683679449332629,33,9
25,0.5777833471690875,39,6
25,1.3334842691130764,28,19
25,0.9480521347676457,31,7
25,1.3423867152301046,21,5
25,0.9100926882915963,14,0
25,0.8715640690310156,14,17
25,1.3699697040189294,38,5
25,1.588444488235177,48,19
25,1.521165346268784,26,5
25,1.0805672343457036,13,34
25,0.8168359166722361,9,8
25,0.652359576116651,16,6
25,0.7822477243814875,2,6
25,1.128275589028597,40,15
25,0.7705723852116145,14,18
25,1.1498895606668242,18,4
25,1.0446655663983444,17,8
25,1.1713284022175035,20,3
25,0.6560227137811986,8,17
25,0.4960559729799769,36,5
25,1.201844819972759,72,6
25,0.4137448318323726,16,7
25,1.7177342753675575,17,9
25,0.7752425208795637,6,13
25,0.9668640250051035,21,9
25,0.28166755747318484,5,1
29,1.0504886418093184,39,36
29,0.8085172375137016,7,15
29,0.7866259765701898,7,10
29,0.8527375846195954,26,16
29,0.2762677131071186,7,5
29,0.33916860288480916,23,12
29,0.5042433045728503,21,11
29,1.228245680670634,48,1
29,0.5284550391763743,13,4
29,0.739924619890698,33,30
29,1.3737495950751757,58,20
29,0.7048986023810793,11,4
29,0.5633351149463697,14,9
29,2.3987130266243595,65,11
29,1.0598435073191792,29,6
29,1.2845937863392334,62,18
29,0.6697266431318369,47,26
29,0.4762078963911929,24,12
29,0.6122255977202127,13,33
29,1.389511302954504,41,20
29,0.8085172375137016,8,10
29,0.4703702268062564,30,18
29,0.7718858608682253,24,9
29,1.0858065427981842,54,6
29,1.3034056765766913,89,30
29,0.9725557528504165,32,13
29,0.490670722787873,12,9
29,0.7462001146945048,10,16
29,1.0363322930658476,29,17
29,0.6030312681239377,9,19
29,0.7942149470306072,33,2
29,1.2832657165086603,39,13
29,0.3969615317756802,7,4
29,1.0605732160172963,33,11
29,1.0722339610132068,7,8
29,0.33449846721685994,15,7
29,1.2958167061162738,17,7
29,1.6951278998998909,25,14
29,1.3108632994714475,38,13
29,0.5918083483468973,44,13
29,0.7701345599927443,4,6
29,0.6152903742523044,7,4
29,0.7189090093849267,18,10
29,1.3331777914598673,35,12
29,0.6863640014489059,20,15
29,1.0364782348054709,20,21
29,0.6945513330417793,33,6
29,1.0129816147261017,32,16
29,0.7688356785100959,49,16
29,1.2694158454183986,9,25
29,0.4556447052782541,9,2
29,0.7885378133592565,27,29
29,0.8104290743027683,51,9
29,0.9687612676202079,24,14
29,0.7972797235626989,24,6
29,0.7561241529888968,45,15
29,0.7302924650755529,22,4
29,0.9521239093031388,35,25
29,0.9725557528504165,26,20
29,0.4979532155950812,11,10
29,1.0751673899796375,38,21
29,0.9823484435791475,19,22
29,1.11719861099118,35,11
29,0.7469444175665841,8,3
29,0.6834597608304,12,11
29,0.8814881073254075,10,10
29,0.6656402744223814,16,9
29,0.896096875461711,34,12
29,1.3968229841096371,51,21
29,1.2031582956293696,35,15
29,1.3501216274301453,18,10
29,0.5881452106823497,26,3
29,0.7043294295965479,18,7
29,0.7082552623924177,8,9
29,1.1955547309949899,29,23
29,1.3378625213017787,43,11
29,0.8747747873027306,14,3
29,1.0539912435602803,26,7
29,0.5431951548783389,10,8
29,0.6272721910753865,13,5
29,0.7488270660077262,33,16
29,0.7877935104871772,25,9
29,0.5693187262709296,36,1
29,0.44950055804010847,9,1
29,0.9893390529071089,55,21
29,0.8206304019024449,24,0
29,0.5685890175728125,6,0
29,0.6317817908297498,21,6
29,1.0989412993642913,7,5
29,0.6206902186183706,4,4
29,0.7000825249735066,10,7
29,1.1328143771308852,69,9
29,0.8415000706685927,30,17
29,0.6879693605847634,20,6
29,2.117191410890798,80,20
29,0.4248364040437519,30,8
29,0.6144147238145639,17,9
29,1.9854206141848194,13,47
29,0.625068470807073,23,12
29,1.5334244523971505,11,15
29,1.5436403741707894,18,39
29,0.8045768105438695,18,26
29,1.2190659452483215,30,15
29,1.1513343838890961,30,8
29,0.5753023375954895,44,14
29,1.903094878863253,107,21
29,0.7213900189585247,18,30
29,0.6687196451284354,12,9
29,1.3145118429620328,23,13
29,1.0752987375452985,15,9
29,0.8310068595896694,10,20
29,0.727519572022708,12,18
29,1.0522399426847995,14,12
29,0.5849344924106347,11,4
29,0.903963135227413,22,7
29,0.8069118783778441,19,23
29,0.6484191491468189,7,14
29,0.8998767665179574,75,15
29,0.996358850582995,33,22
29,1.1223065718779994,9,16
29,1.3318789099772188,35,17
29,0.8968119899858658,30,18
29,0.9881715189901216,15,7
29,1.370976702022331,17,13
29,0.9334433666313422,15,25
29,1.0772105743343652,23,5
29,0.7422596877246727,15,9
29,1.509781890578158,6,10
29,0.8820718742839012,3,11
29,0.9764961798202486,28,14
29,0.8632599840464434,5,9
29,1.733802460900095,8,6
29,1.0008684503373584,37,28
29,2.3801638315182236,25,33
29,1.4249751456829933,41,23
29,0.5678593088746955,15,5
29,0.6449311415698192,13,15
29,1.2232836615234381,30,6
29,0.8990011160802169,27,6
29,0.8041389853249993,14,10
29,0.9254165709520545,14,4
29,0.9613328330733761,16,16
29,0.5696252039241387,3,11
29,0.887194429344683,18,8
29,1.0261163712922088,27,19
29,0.8830934664612651,3,20
29,0.9319839492351081,10,20
29,0.8887851943065781,4,6
29,0.5261199713423997,10,16
29,0.6269657134221773,21,6
29,1.043498032481357,12,9
29,1.013725917598181,10,5
29,0.5245292063805045,7,3
29,0.5866857932861156,59,8
29,0.994301072054305,12,17
29,0.8552185941931935,20,19
29,0.8423757211063332,47,22
29,2.1648997655736912,36,10
29,1.0467087507530721,22,10
29,0.6862180597092825,9,6
29,0.6249371232414118,36,13
29,0.4694945763685159,12,9
29,1.2329158163385832,36,13
29,1.0004306251184882,48,21
29,1.498237898973946,14,13
29,1.4719683858417318,50,13
29,0.591064045474818,28,18
29,0.7809488428988391,12,16
29,2.239052763476347,33,49
29,1.2545297879768105,67,13
29,0.9421998710087469,35,3
29,0.7364220181397362,39,17
29,0.6402464117279077,11,6
29,0.6938070301696999,19,8
29,0.5375034270330258,4,5
29,0.8924337377971634,5,16
29,0.692785437992336,17,11
29,0.7426975129435429,15,7
29,1.7251918982623138,42,19
29,0.734232892045385,38,6
29,1.3810466820563463,22,6
29,0.6954123893055575,8,3
29,1.0493211078923312,54,13
29,0.98716452098672,19,8
29,0.7460541729548813,33,10
29,0.9481980765072691,5,15
29,1.5262733071556034,45,20
29,1.1806686735534018,15,18
29,0.8934699241484897,26,7
29,0.9435133466653576,38,4
29,1.122291977704037,16,10
29,0.9862888705489796,15,17
29,1.258309679033057,23,11
29,0.6015718507277036,9,18
29,0.9420539292691235,34,11
29,1.1797930231156613,62,7
29,1.0901847949868866,33,17
29,0.9648354348243381,24,9
29,0.8452945558988014,12,22
29,0.50816913736872,8,3
29,1.7813794680173274,26,11
29,1.0652433516852453,13,20
29,0.5916478124333117,12,16
29,1.0812969430438206,33,19
29,0.9789771893938467,5,9
29,0.47752137204780354,9,8
29,1.3800250898789823,51,33
29,1.5175022086042365,37,34
29,0.9106910494240522,10,9
29,0.6352843925807118,14,8
29,0.4087974068591389,7,4
29,1.1189353176926986,39,13
29,0.7895448113626581,22,34
29,2.021584977263501,63,50
29,0.5837669584936473,6,3
29,1.2748010956105025,25,22
29,0.8366985874349825,13,7
29,0.6355762760599586,8,9
29,1.8960750811873668,19,16
29,0.982625732884432,29,9
29,1.213359623229046,20,20
29,0.7746587539210701,10,20
29,1.511372655540053,14,10
29,1.0288892643450536,5,4
29,1.4204655459286297,41,17
29,0.449223268734824,54,5
29,0.8826702354163571,18,28
29,0.8155224410156254,20,10
29,0.631489907350503,13,8
29,1.6085698541292455,8,10
29,1.0180895756129211,51,8
29,1.099525066322785,16,11
29,0.3975452987341739,20,12
29,0.7804964235060066,13,9
29,0.537211543553779,25,15
29,1.094271163696342,20,25
29,0.6939529719093234,9,9
29,0.8524457011403486,17,13
29,0.8867420099518504,10,6
29,1.6142615819745585,44,19
29,0.6374881128490253,11,6
29,0.9216220857218458,9,15
29,0.7777235304531617,11,7
29,1.1695771013420224,9,4
29,0.4102422300814107,28,19
29,1.0202787017072723,28,17
29,0.5999664915918461,16,9
29,1.3946192638413235,9,27
29,0.9134493483029348,9,8
29,1.4487782434155718,71,2
29,0.9273138135671589,20,20
29,1.341934295837272,32,18
29,0.6895893138945833,35,21
29,0.9470159484163194,11,19
29,2.080705975984945,11,32
29,0.9327136579332251,27,7
29,1.0417321374319137,36,23
29,1.2186135258554889,25,24
29,0.7851665591739557,17,21
29,1.3126146003469286,43,11
29,1.3034202707506535,40,11
29,0.7008122336716237,15,13
29,0.7413840372869321,28,29
29,1.4881679189399306,25,14
29,0.8254464793100174,25,14
29,1.710437188386387,70,20
29,1.8204772600624393,35,22
29,0.623317169931592,7,5
29,0.7549566190719095,24,11
29,1.0528383038172553,22,7
29,0.3403361368017964,13,15
29,1.014878857341206,39,10
29,0.9128655813444411,6,13
29,0.8623697394347406,20,4
29,0.36033015513020383,11,10
29,0.9792690728730935,26,30
29,0.6891514886757131,16,18
29,1.116177018813816,34,7
29,0.8765260881782115,1,8
29,0.7850352116082947,44,17
29,0.9610409495941293,20,3
29,1.1425924736856536,7,12
29,0.8613481472573767,22,7
29,0.9330055414124719,24,19
29,1.0318080991375218,64,10
29,0.9744529954655209,60,18
29,1.257156739290032,19,13
29,1.3831044605850364,43,36
29,0.8282193723628622,12,8
29,1.0420240209111606,5,10
29,1.3864465264224126,49,17
29,2.8668941273362645,28,19
29,0.8470458567742823,39,15
29,0.3936048717643417,28,6
29,1.6389403301448773,4,10
29,1.1660744995910606,19,4
29,0.5780752306483343,30,15
29,1.0357485261073538,38,9
29,1.4401530866038281,58,20
29,1.3981364597662478,47,19
29,0.9954686059712922,35,15
29,0.9449727640615917,20,15
29,0.9134493483029348,27,14
29,1.180376790074155,35,18
29,1.021898655017092,19,2
29,1.3680578672298627,16,16
29,1.0929576880397314,16,11
29,0.7618158808342098,6,6
29,0.9769485992130812,11,3
29,1.4695019704420962,29,8
29,1.160528713485371,20,33
29,1.7835685941116786,14,7
29,0.8733153699064965,15,6
29,0.5763239297728534,23,7
29,0.9274743494807446,16,23
29,0.4248364040437519,16,9
29,1.826752754866246,61,9
29,1.6682746198091831,22,12
29,1.2470721650820542,35,15
29,0.7924636461551263,23,18
29,1.08596707871177,9,6
29,0.7321897076906573,12,3
29,1.43168846570567,42,26
29,0.915215243352378,34,25
29,1.0558884861753848,19,19
29,1.0513788864210212,34,14
29,1.1606892493989567,32,7
29,1.0833255332245861,41,13
29,1.0516561757263057,31,5
29,1.2407966702782476,33,29
29,1.2672267193240474,26,32
29,0.9006064752160745,16,16
29,0.7768478800154213,46,10
29,1.388942130169973,43,4
29,0.7926095878947498,5,8
29,0.62579817950519,17,8
29,0.8146467905778849,40,6
29,0.43811710234948237,13,8
29,1.7152532657939594,75,30
29,1.7193542286773773,11,9
29,0.5416043899164437,16,5
29,0.5243686704669187,4,7
29,1.3244358812564248,80,5
29,0.7351231366570878,20,1
29,0.48687623755766424,22,9
29,0.726789863324591,30,4
29,0.9048387856651534,48,14
29,1.5344460445745145,20,16
29,0.9373837936011743,29,9
29,0.4433710049759252,20,5
29,0.9754745876428847,18,8
29,1.7121884892618677,33,10
29,0.6818398075205802,36,10
29,1.124772987277635,65,13
29,0.4481870823834978,31,28
29,0.5945666472257799,17,6
29,0.9084873291557387,27,14
29,0.7313140572529168,17,8
29,1.3194592679352666,92,5
29,1.0786553975566369,34,7
29,0.46424067374207306,23,6
29,1.093410107432564,37,9
29,0.49576408950073003,8,8
29,0.443662888455172,17,4
29,1.195262847515743,36,13
29,1.5376421686722672,74,11
29,0.5335630000631937,18,10
29,0.9150693016127546,22,25
29,0.7453390584307267,13,10
29,0.9306850677524596,30,12
29,0.477667313787427,11,7
29,1.1130976481077621,20,22
29,1.0119746167227002,45,29
29,1.279485825452414,39,17
29,0.9370919101219275,23,14
29,0.5866857932861156,14,3
29,0.5172175252253716,10,11
29,1.044650972224382,24,14
29,1.0678703029984669,52,4
29,0.8960822812877487,3,14
29,1.2893952695728437,28,18
29,0.4706621102855032,17,9
29,1.1025898428548766,31,26
29,1.5890282551936705,9,8
29,0.5896046280785838,13,16
29,0.46409473200244966,12,6
29,1.129297181205961,52,13
29,1.1055086776473446,23,6
29,0.9738692285070273,22,10
29,0.7574376286455075,27,8
29,0.5147365156517736,12,12
29,0.7186171259056799,19,7
29,0.7359841929208659,30,7
29,0.6303223734335157,14,7
29,1.0462563313602395,11,6
29,0.33785512722819844,13,10
29,0.5020395843045368,28,6
29,0.5820156576181664,41,21
29,0.9808890261829134,22,4
29,2.6911802728296768,105,41
29,0.5046665356177582,14,6
29,0.47328906159872464,8,10
29,0.7520377842794412,21,13
29,0.6904503701583614,17,12
29,0.5882911524219732,25,14
29,0.7720318026078486,19,10
29,0.9595669380239329,14,9
29,1.1269621133719863,70,12
29,0.3721514360397002,15,15
29,1.3985742849851182,42,18
29,0.999992799899618,14,7
29,1.0665422331678938,7,13
29,0.903233426529296,27,15
29,0.8692290011970409,30,12
29,0.9861283346353938,37,9
29,0.7116119224037561,5,14
29,0.6396626447694141,9,6
29,1.2577405062485256,30,21
29,1.1599449465268774,20,15
